ID;Distributor Name;Location;Car Name;Manufacturer Name;Car Type;Color;Gearbox;Number of Seats;Number of Doors;Energy;Manufactured Year;Price-$;Mileage-KM;Engine Power-HP;Purchased Date;Car Sale Status;Sold Date;Purchased Price-$;Sold Price-$;Margin-%;Sales Agent Name;Sales Rating;Sales Commission-$;Feedback
X6YNBO;Skipper;New York;Kags;Renault;SUV;Blue;Automatic;7;5;Diesel;2020;8000;29813;175;07/11/2021;Un Sold;01/01/1970;6131;0;0;Dhruv;4;0;Good
OMHN76;Nufor;Chicago;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Electric;2021;7800;29820;120;15/08/2015;Un Sold;01/01/1970;6727;0;0;Pranav;1;0;Average
T3S16K;Zupps;Columbus;Scorpio;Mahindra;SUV;Black;Automatic;5;5;Electric;2022;9200;29825;120;01/08/2017;Un Sold;01/01/1970;7367;0;0;Hariom;3;0;Good
RNLBB6;Zupps;Denver;Scorpio;Mahindra;SUV;Gray;Automatic;5;5;Hybrid;2017;9200;29839;120;02/12/2017;Un Sold;01/01/1970;7211;0;0;Vihaan;5;0;Poor
F8RHNB;Oto;Philadelphia;Creta;Hyundai;Hatchback;White;Manual;5;5;Electric;2019;8000;29848;113;01/04/2021;Un Sold;01/01/1970;7151;0;0;Ram;2;0;Excellent
8ET9YN;Trivett;Texas;Swift;Maruti;Sedan;Red;Automatic;5;4;Electric;2017;8700;29857;115;25/11/2022;Un Sold;01/01/1970;7919;0;0;Sweta;2;0;Excellent
6VIKH7;Skipper;Detroit;Hilux;Toyota;Truck;Red;Automatic;4;2;Hybrid;2022;8200;29877;200;30/03/2020;Sold;19/02/2024;7500;7971;6;Piyush;1;94;Average
5EMUOR;Skipper;Chicago;Kags;Renault;SUV;Black;Manual;7;5;Electric;2024;9000;29884;175;03/07/2021;Un Sold;01/01/1970;8369;0;0;Vihaan;2;0;Good
XDKFLZ;APE;Chicago;Creta;Hyundai;Hatchback;Red;Automatic;5;5;Hybrid;2020;7400;29891;113;24/05/2016;Un Sold;01/01/1970;6151;0;0;Dhruv;3;0;Average
SVIW8A;Carro;Florida;Swift;Maruti;Sedan;Black;Automatic;5;4;Electric;2020;8400;29892;115;31/10/2018;Un Sold;01/01/1970;6628;0;0;Rithvik;5;0;Excellent
P8LFMM;Marchi;California;Creta;Hyundai;Hatchback;Red;Automatic;5;5;Petrol;2022;6200;29907;113;19/02/2022;Un Sold;01/01/1970;5125;0;0;Bhavani;4;0;Good
AE7A9E;Zupps;North Carolina;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Hybrid;2024;8500;29923;120;22/09/2015;Un Sold;01/01/1970;7398;0;0;Piyush;5;0;Poor
4WRNPB;Carousell;Denver;Fortuner;Toyota;SUV;Black;Automatic;8;5;Diesel;2021;7900;29927;200;02/04/2022;Un Sold;01/01/1970;5911;0;0;Supriya;5;0;Average
079UWU;Nufor;Tucson;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Petrol;2022;6200;29939;120;07/10/2020;Sold;10/06/2020;4851;5712;18;Pavan;4;172;Excellent
JGETWD;Zupps;Chicago;Etriga;Maruti;Hatchback;Black;Automatic;4;5;Diesel;2015;7000;29944;103;17/12/2023;Un Sold;01/01/1970;5156;0;0;Ram;5;0;Excellent
1QHNNZ;Skipper;Denver;Kags;Renault;SUV;Red;Manual;7;5;Hybrid;2022;8700;29950;175;13/09/2023;Un Sold;01/01/1970;6890;0;0;Supriya;4;0;Excellent
15TXNL;Carsome;San Jose;Scorpio;Mahindra;SUV;Red;Automatic;5;5;Diesel;2016;8400;29953;120;27/04/2018;Un Sold;01/01/1970;7140;0;0;Ram;2;0;Excellent
4OPU2S;Carsome;New York;Yodha;Tata;Truck;Gray;Manual;3;2;Electric;2021;8800;29955;100;16/11/2015;Sold;16/01/2017;7703;7036;-9;Preeti;5;0;Good
J5L7CQ;Kamkar;Portland;Seltos;Kia;Hatchback;White;Manual;5;5;Diesel;2021;6400;29957;150;28/11/2021;Sold;24/04/2024;5210;4703;-10;Aditya;2;0;Poor
JJ38JI;APE;Tennessee;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Electric;2022;7700;29958;113;29/10/2016;Un Sold;01/01/1970;7166;0;0;Swathi;4;0;Average
2MS57N;Carmudi;Texas;Swift;Maruti;Sedan;Blue;Automatic;5;4;Petrol;2023;6600;29963;115;11/05/2022;Un Sold;01/01/1970;4908;0;0;Rithvik;3;0;Good
JK1F6H;Nufor;Madison;Dzire;Maruti;Sedan;Gray;Automatic;5;5;Diesel;2021;6900;29995;100;30/03/2020;Un Sold;01/01/1970;6290;0;0;Aarush;4;0;Average
E2891U;Automart;San Jose;Etriga;Maruti;Hatchback;Black;Manual;4;5;Diesel;2021;6400;30012;103;29/04/2022;Un Sold;01/01/1970;4847;0;0;Ram;4;0;Excellent
6F2RX5;Knox;Chicago;Fortuner;Toyota;SUV;Gray;Manual;8;5;Electric;2024;9000;30019;200;14/07/2023;Sold;09/12/2023;8407;8548;2;Shailaja;3;28;Excellent
TFVXJ4;Carmudi;San Jose;Fortuner;Toyota;SUV;Red;Manual;8;5;Petrol;2018;8100;30038;200;25/04/2018;Sold;28/07/2020;7506;7955;6;Pranav;1;90;Excellent
AGGPO7;Kamkar;Tucson;Kags;Renault;SUV;Blue;Automatic;7;5;Electric;2023;9100;30042;175;28/01/2019;Un Sold;01/01/1970;7369;0;0;Pranav;5;0;Poor
S6X74Y;Nufor;New York;Fortuner;Toyota;SUV;Blue;Automatic;8;5;Hybrid;2022;8700;30062;200;08/08/2022;Un Sold;01/01/1970;7865;0;0;Shruthi;5;0;Excellent
7J8JK5;Skipper;Tucson;Fortuner;Toyota;SUV;Blue;Manual;8;5;Diesel;2024;7600;30075;200;30/05/2019;Sold;01/05/2023;5979;6934;16;Swapna;2;191;Excellent
9IH9L3;Zupps;North Carolina;Yodha;Tata;Truck;White;Automatic;3;2;Hybrid;2018;8600;30076;100;02/08/2018;Un Sold;01/01/1970;7755;0;0;Shruthi;3;0;Excellent
5P75TQ;Kamkar;Columbus;i20;Hyundai;Hatchback;Black;Manual;4;5;Diesel;2015;7000;30084;120;19/08/2021;Sold;29/07/2024;5678;6222;10;Bhavani;4;109;Good
2PA668;Sobri;Portland;Thar;Mahindra;SUV;Red;Manual;5;3;Electric;2018;9600;30084;130;13/02/2020;Un Sold;01/01/1970;7724;0;0;Ram;2;0;Average
IPWSG0;Oto;North Carolina;Creta;Hyundai;Hatchback;Black;Automatic;5;5;Petrol;2021;6300;30114;113;16/02/2015;Un Sold;01/01/1970;4449;0;0;Bhavani;1;0;Excellent
LM3Q5Q;Ahg;Portland;Plato;Prazo;Convertible;Black;Automatic;2;2;Hybrid;2019;10000;30115;250;20/01/2022;Un Sold;01/01/1970;9357;0;0;Shailaja;2;0;Good
VXYBCF;Cars24;San Jose;Scorpio;Mahindra;SUV;Red;Manual;5;5;Petrol;2022;7700;30127;120;08/12/2021;Un Sold;01/01/1970;5925;0;0;Aarush;1;0;Average
592BJD;Carsome;North Carolina;Creta;Hyundai;Hatchback;Black;Manual;5;5;Petrol;2022;6200;30138;113;05/06/2024;Sold;06/12/2024;5634;4429;-21;Hariom;2;0;Good
EL52ET;Ahg;Denver;Hilux;Toyota;Truck;Black;Manual;4;2;Electric;2020;8900;30146;200;28/12/2020;Un Sold;01/01/1970;7381;0;0;Vishwajeet;2;0;Average
10XLIK;Carmudi;Texas;Dzire;Maruti;Sedan;Black;Automatic;5;5;Electric;2024;8000;30148;100;26/08/2021;Un Sold;01/01/1970;7184;0;0;Narayan;1;0;Good
2I8R4E;Carro;Detroit;Scorpio;Mahindra;SUV;Blue;Manual;5;5;Diesel;2021;7900;30155;120;11/08/2017;Un Sold;01/01/1970;6298;0;0;Pranav;4;0;Excellent
JJ9ZZI;Skipper;California;Swift;Maruti;Sedan;Blue;Automatic;5;4;Electric;2023;8100;30155;115;16/11/2020;Un Sold;01/01/1970;7327;0;0;Karan;3;0;Excellent
AN31WK;Cars24;Madison;Thar;Mahindra;SUV;White;Manual;5;3;Petrol;2023;7600;30162;130;24/12/2024;Sold;24/08/2024;5877;5277;-10;Krishna;4;0;Average
0Q82DF;Zupps;Tucson;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Petrol;2021;7800;30189;120;23/09/2019;Un Sold;01/01/1970;6980;0;0;Shailaja;4;0;Excellent
MNAOLA;Carsome;San Jose;Seltos;Kia;Hatchback;Black;Manual;5;5;Diesel;2018;6700;30195;150;28/06/2015;Un Sold;01/01/1970;4892;0;0;Swapna;5;0;Excellent
0DFA0K;Trust;Detroit;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Diesel;2017;6800;30195;103;02/04/2020;Un Sold;01/01/1970;5548;0;0;Narayan;4;0;Poor
P7TBUB;Motor;Detroit;Dzire;Maruti;Sedan;Gray;Manual;5;5;Diesel;2019;7100;30217;100;08/04/2015;Sold;06/05/2021;5522;5757;4;Shruthi;2;47;Average
RE665A;Trust;California;Yodha;Tata;Truck;Gray;Manual;3;2;Petrol;2022;7200;30217;100;22/11/2024;Sold;23/03/2024;5719;4893;-14;Hariom;5;0;Excellent
AH1XTF;Nufor;Portland;Fortuner;Toyota;SUV;Red;Automatic;8;5;Hybrid;2020;8900;30219;200;15/10/2016;Un Sold;01/01/1970;6902;0;0;Arjuna;5;0;Poor
JT805R;Carmudi;San Jose;Thar;Mahindra;SUV;White;Manual;5;3;Electric;2017;9700;30219;130;05/02/2023;Sold;05/05/2023;7780;6739;-13;Supriya;4;0;Good
VDYFJL;Oto;Texas;Plato;Prazo;Convertible;White;Manual;2;2;Petrol;2016;9300;30224;250;30/07/2021;Sold;23/12/2021;7590;7594;0;Pranav;4;1;Average
QHP4I1;Trust;North Carolina;Fortuner;Toyota;SUV;White;Manual;8;5;Diesel;2021;7900;30231;200;13/03/2015;Un Sold;01/01/1970;6370;0;0;Ram;3;0;Good
8JMZR6;APE;North Carolina;Kags;Renault;SUV;Blue;Manual;7;5;Hybrid;2021;8800;30235;175;16/02/2019;Un Sold;01/01/1970;8258;0;0;Supriya;5;0;Excellent
7M4CZ7;Automart;Detroit;Yodha;Tata;Truck;Blue;Automatic;3;2;Hybrid;2024;8000;30240;100;14/12/2018;Sold;09/02/2021;7069;6774;-4;Pavan;2;0;Average
48RABN;Automart;Tennessee;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Petrol;2015;6900;30252;113;18/06/2023;Sold;28/08/2024;6198;6477;5;Pavan;3;56;Good
Q6GOGW;Olx;California;Swift;Maruti;Sedan;Red;Manual;5;4;Hybrid;2022;7700;30268;115;17/11/2020;Un Sold;01/01/1970;6056;0;0;Arjuna;5;0;Good
7RTP1K;Motor;Texas;Dzire;Maruti;Sedan;White;Automatic;5;5;Petrol;2020;6900;30280;100;25/10/2019;Un Sold;01/01/1970;4945;0;0;Bhavani;3;0;Good
JFYZ35;Carousell;Texas;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Petrol;2019;8000;30310;200;11/01/2019;Un Sold;01/01/1970;7479;0;0;Vishwajeet;3;0;Average
NC8956;Skipper;Tucson;Swift;Maruti;Sedan;Gray;Automatic;5;4;Hybrid;2018;8100;30312;115;01/04/2020;Un Sold;01/01/1970;7516;0;0;Dhruv;3;0;Excellent
1DD6PR;Motor;Oklahoma;Kags;Renault;SUV;Black;Automatic;7;5;Petrol;2017;8200;30328;175;03/12/2019;Sold;14/04/2019;6790;6214;-8;Narayan;3;0;Poor
9ZCO3D;Carmix;Utah;Plato;Prazo;Convertible;Black;Manual;2;2;Diesel;2022;8800;30328;250;20/03/2016;Un Sold;01/01/1970;7485;0;0;Preeti;5;0;Average
7NNXBM;Zupps;North Carolina;Fortuner;Toyota;SUV;Gray;Automatic;8;5;Electric;2024;9000;30332;200;21/06/2019;Un Sold;01/01/1970;8396;0;0;Preeti;1;0;Good
2ADH2R;Trust;North Carolina;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Diesel;2017;6800;30360;103;30/11/2022;Un Sold;01/01/1970;5309;0;0;Narayan;3;0;Poor
X0YZBF;APE;Florida;Thar;Mahindra;SUV;Black;Manual;5;3;Hybrid;2023;8600;30374;130;03/09/2017;Un Sold;01/01/1970;6774;0;0;Shilpa;3;0;Average
B85BTA;Carousell;Portland;i20;Hyundai;Hatchback;Black;Manual;4;5;Diesel;2021;6400;30385;120;01/09/2015;Un Sold;01/01/1970;5535;0;0;Swathi;5;0;Poor
N2C94J;Sobri;Tennessee;Dzire;Maruti;Sedan;Gray;Automatic;5;5;Petrol;2023;6600;30392;100;17/07/2016;Un Sold;01/01/1970;5025;0;0;Piyush;5;0;Poor
QXDRJD;Skipper;Portland;Seltos;Kia;Hatchback;Red;Manual;5;5;Diesel;2023;6200;30403;150;11/05/2018;Un Sold;01/01/1970;5065;0;0;Swathi;5;0;Good
8X5SHD;Ahg;Chicago;Dzire;Maruti;Sedan;Gray;Manual;5;5;Petrol;2023;6600;30409;100;28/09/2015;Un Sold;01/01/1970;4971;0;0;Shilpa;2;0;Average
OT49IX;Ahg;Oklahoma;Thar;Mahindra;SUV;Black;Automatic;5;3;Petrol;2017;8200;30411;130;05/03/2020;Un Sold;01/01/1970;7081;0;0;Bhavani;5;0;Average
D2B3VB;Ahg;San Jose;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Diesel;2023;6200;30414;150;02/02/2019;Un Sold;01/01/1970;5678;0;0;Supriya;4;0;Average
CVHUU5;Nufor;Portland;Creta;Hyundai;Hatchback;Gray;Manual;5;5;Electric;2024;7500;30429;113;03/09/2023;Un Sold;01/01/1970;6032;0;0;Rithvik;4;0;Poor
VWMFPG;Carmix;Columbus;Plato;Prazo;Convertible;Red;Automatic;2;2;Hybrid;2016;10300;30434;250;17/05/2016;Un Sold;01/01/1970;8523;0;0;Swapna;1;0;Good
IVAYUF;Carro;Tucson;Kags;Renault;SUV;Red;Automatic;7;5;Diesel;2020;8000;30442;175;26/11/2022;Un Sold;01/01/1970;6274;0;0;Krishna;4;0;Excellent
WHKKVY;Ahg;Madison;Creta;Hyundai;Hatchback;Black;Manual;5;5;Diesel;2021;6400;30455;113;10/12/2023;Un Sold;01/01/1970;5898;0;0;Supriya;1;0;Average
QH8BXN;Sobri;Tennessee;Dzire;Maruti;Sedan;Gray;Manual;5;5;Diesel;2024;6600;30460;100;29/09/2015;Un Sold;01/01/1970;5686;0;0;Vihaan;2;0;Good
4PWPMU;Kamkar;Madison;Seltos;Kia;Hatchback;Gray;Manual;5;5;Hybrid;2018;7600;30481;150;16/03/2024;Un Sold;01/01/1970;6339;0;0;Bhavani;4;0;Good
N9AWUS;Carmix;North Carolina;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Diesel;2017;6800;30483;103;27/03/2016;Un Sold;01/01/1970;5343;0;0;Dhruv;4;0;Good
VZNIPA;Automart;Tennessee;Kags;Renault;SUV;Black;Automatic;7;5;Hybrid;2015;9400;30486;175;28/05/2018;Un Sold;01/01/1970;7778;0;0;Rithvik;3;0;Poor
JKP2FF;Skipper;New York;Kags;Renault;SUV;White;Manual;7;5;Electric;2019;9500;30489;175;06/01/2021;Un Sold;01/01/1970;7842;0;0;Dhruv;3;0;Excellent
HNJWJ5;Motor;Detroit;Kags;Renault;SUV;Blue;Automatic;7;5;Diesel;2022;7800;30504;175;30/05/2021;Sold;01/10/2022;6357;5511;-13;Pranav;1;0;Average
0K7LI3;Nufor;San Jose;Creta;Hyundai;Hatchback;Blue;Automatic;5;5;Diesel;2019;6600;30512;113;03/04/2024;Un Sold;01/01/1970;4623;0;0;Hariom;4;0;Excellent
TOZPQ0;Ahg;Tucson;Creta;Hyundai;Hatchback;White;Automatic;5;5;Hybrid;2024;7000;30514;113;13/11/2022;Un Sold;01/01/1970;5412;0;0;Arjuna;3;0;Average
TLJUK3;Carro;New York;Seltos;Kia;Hatchback;Gray;Manual;5;5;Diesel;2024;6100;30538;150;05/06/2023;Un Sold;01/01/1970;4558;0;0;Swathi;3;0;Excellent
RRORNH;APE;San Jose;i20;Hyundai;Hatchback;Gray;Automatic;4;5;Hybrid;2015;7900;30544;120;04/11/2017;Sold;13/12/2018;6219;5022;-19;Shailaja;5;0;Excellent
AB0TMZ;Ahg;Utah;Seltos;Kia;Hatchback;White;Manual;5;5;Electric;2019;8000;30548;150;01/01/2024;Un Sold;01/01/1970;7004;0;0;Arjuna;4;0;Average
M9PLPZ;Olx;Denver;i20;Hyundai;Hatchback;Gray;Automatic;4;5;Diesel;2016;6900;30562;120;14/07/2024;Un Sold;01/01/1970;6322;0;0;Ram;1;0;Excellent
RXCWAR;Skipper;Philadelphia;Yodha;Tata;Truck;Black;Automatic;3;2;Diesel;2023;7200;30577;100;20/11/2022;Un Sold;01/01/1970;5908;0;0;Anushka;4;0;Good
DZXBEW;Marchi;San Jose;Yodha;Tata;Truck;Red;Automatic;3;2;Diesel;2016;7900;30581;100;02/11/2017;Sold;03/11/2019;7287;6428;-12;Karan;5;0;Poor
HFI9ML;Oto;Philadelphia;Plato;Prazo;Convertible;Blue;Manual;2;2;Petrol;2023;8600;30583;250;19/03/2015;Un Sold;01/01/1970;7756;0;0;Piyush;3;0;Average
S7H78L;Ahg;Tucson;Dzire;Maruti;Sedan;Red;Manual;5;5;Petrol;2019;7000;30587;100;11/03/2018;Un Sold;01/01/1970;5262;0;0;Aarush;4;0;Excellent
VQ0FVS;Carsome;Portland;Hilux;Toyota;Truck;Black;Automatic;4;2;Hybrid;2023;8100;30602;200;25/12/2020;Un Sold;01/01/1970;7225;0;0;Shruthi;2;0;Average
4UCZZ3;Automart;Chicago;Dzire;Maruti;Sedan;Blue;Manual;5;5;Diesel;2017;7300;30611;100;27/06/2023;Un Sold;01/01/1970;6593;0;0;Shruthi;4;0;Good
PHED94;Olx;North Carolina;Swift;Maruti;Sedan;Blue;Automatic;5;4;Diesel;2021;6900;30627;115;04/02/2022;Un Sold;01/01/1970;5418;0;0;Supriya;5;0;Good
SEES9H;Kamkar;Portland;i20;Hyundai;Hatchback;Red;Automatic;4;5;Electric;2022;7700;30641;120;07/08/2017;Un Sold;01/01/1970;6701;0;0;Bhavani;2;0;Excellent
HYPU8I;Skipper;Texas;Thar;Mahindra;SUV;Black;Manual;5;3;Petrol;2022;7700;30647;130;12/01/2019;Un Sold;01/01/1970;6016;0;0;Vihaan;4;0;Excellent
2DRE2B;APE;Denver;Plato;Prazo;Convertible;Gray;Automatic;2;2;Petrol;2022;8700;30647;250;01/05/2023;Un Sold;01/01/1970;7695;0;0;Hariom;4;0;Excellent
P6OEO6;Carmix;Chicago;Kags;Renault;SUV;Blue;Automatic;7;5;Diesel;2024;7600;30650;175;22/10/2021;Un Sold;01/01/1970;5863;0;0;Rithvik;4;0;Average
G1S4IJ;Marchi;Columbus;Hilux;Toyota;Truck;Blue;Automatic;4;2;Petrol;2022;7200;30671;200;08/05/2023;Un Sold;01/01/1970;5871;0;0;Sai;5;0;Average
TW3XEL;Carmudi;San Jose;Plato;Prazo;Convertible;Gray;Manual;2;2;Electric;2020;10400;30679;250;23/11/2020;Un Sold;01/01/1970;8929;0;0;Krishna;1;0;Excellent
2SFY7V;Carro;Utah;Etriga;Maruti;Hatchback;Gray;Manual;4;5;Diesel;2021;6400;30692;103;17/03/2018;Un Sold;01/01/1970;5237;0;0;Aditya;4;0;Average
3D8TSH;Knox;Oklahoma;Swift;Maruti;Sedan;Gray;Manual;5;4;Diesel;2016;7400;30713;115;20/09/2018;Un Sold;01/01/1970;6883;0;0;Krishna;2;0;Average
MXH7Z8;Automart;Detroit;Seltos;Kia;Hatchback;Black;Manual;5;5;Hybrid;2015;7900;30714;150;18/11/2019;Un Sold;01/01/1970;7266;0;0;Shiva;5;0;Good
A51BV7;Trivett;Madison;Swift;Maruti;Sedan;Blue;Automatic;5;4;Hybrid;2015;8400;30719;115;09/06/2020;Sold;05/12/2023;7843;8931;14;Piyush;2;218;Excellent
8PQ1Y1;Sobri;Denver;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Petrol;2018;6600;30732;150;26/05/2022;Un Sold;01/01/1970;4809;0;0;Swapna;3;0;Average
JPTJD4;Skipper;Detroit;Yodha;Tata;Truck;White;Automatic;3;2;Hybrid;2015;8900;30763;100;23/01/2017;Un Sold;01/01/1970;7746;0;0;Shruthi;4;0;Average
JYUBDM;Zupps;Tennessee;Plato;Prazo;Convertible;Red;Manual;2;2;Hybrid;2017;10200;30770;250;11/11/2024;Un Sold;01/01/1970;8247;0;0;Shailaja;4;0;Excellent
0QSOBB;Carsome;New York;Fortuner;Toyota;SUV;Blue;Manual;8;5;Petrol;2016;8300;30787;200;01/02/2021;Sold;12/12/2023;6584;5595;-15;Shiva;2;0;Excellent
1GA51F;Kamkar;Detroit;Dzire;Maruti;Sedan;Gray;Manual;5;5;Diesel;2022;6800;30800;100;04/06/2022;Un Sold;01/01/1970;4910;0;0;Pavan;5;0;Good
5MNYGC;Nufor;Denver;Plato;Prazo;Convertible;Blue;Manual;2;2;Hybrid;2019;10000;30816;250;19/03/2024;Un Sold;01/01/1970;9107;0;0;Bhavani;5;0;Good
DS41WH;Carmudi;Chicago;Seltos;Kia;Hatchback;Red;Manual;5;5;Hybrid;2015;7900;30823;150;15/09/2021;Un Sold;01/01/1970;7362;0;0;Karan;2;0;Excellent
HW69ST;Carousell;Chicago;Fortuner;Toyota;SUV;Blue;Automatic;8;5;Petrol;2015;8400;30830;200;07/09/2017;Sold;23/08/2018;7301;7920;8;Dhruv;3;124;Average
2178MV;Carmix;Portland;Seltos;Kia;Hatchback;Blue;Automatic;5;5;Hybrid;2017;7700;30836;150;05/10/2020;Un Sold;01/01/1970;6910;0;0;Shilpa;5;0;Excellent
9DCWZX;Olx;California;i20;Hyundai;Hatchback;Gray;Manual;4;5;Electric;2022;7700;30837;120;13/07/2022;Un Sold;01/01/1970;6950;0;0;Swathi;3;0;Average
HKV599;Sobri;Utah;Hilux;Toyota;Truck;Gray;Manual;4;2;Diesel;2024;7100;30842;200;02/08/2018;Un Sold;01/01/1970;5795;0;0;Dhruv;1;0;Excellent
KJSECE;Carro;Tucson;Dzire;Maruti;Sedan;Black;Automatic;5;5;Hybrid;2018;8100;30845;100;19/08/2020;Un Sold;01/01/1970;6883;0;0;Krishna;1;0;Average
IK6MLO;Olx;Columbus;Dzire;Maruti;Sedan;Blue;Manual;5;5;Diesel;2020;7000;30861;100;21/09/2021;Un Sold;01/01/1970;5310;0;0;Supriya;4;0;Average
H3OKTB;Nufor;Tennessee;Scorpio;Mahindra;SUV;Blue;Automatic;5;5;Petrol;2024;7500;30901;120;16/02/2020;Un Sold;01/01/1970;6031;0;0;Sai;1;0;Average
PGCNNT;Cars24;Philadelphia;Dzire;Maruti;Sedan;Red;Manual;5;5;Hybrid;2023;7600;30940;100;27/12/2016;Un Sold;01/01/1970;7025;0;0;Shruthi;5;0;Excellent
1X3OBV;Trust;Chicago;Thar;Mahindra;SUV;Blue;Automatic;5;3;Hybrid;2015;9400;30940;130;08/05/2018;Un Sold;01/01/1970;8891;0;0;Bhavani;3;0;Excellent
LPA8K7;Automart;California;i20;Hyundai;Hatchback;Black;Manual;4;5;Diesel;2021;6400;30953;120;11/02/2022;Un Sold;01/01/1970;4986;0;0;Swapna;2;0;Excellent
GBTXNH;Kamkar;Philadelphia;Creta;Hyundai;Hatchback;Blue;Manual;5;5;Petrol;2019;6500;30957;113;29/03/2021;Un Sold;01/01/1970;5490;0;0;Aarush;5;0;Average
M4Q75B;Knox;Madison;Thar;Mahindra;SUV;Black;Manual;5;3;Diesel;2024;7600;30957;130;25/11/2015;Un Sold;01/01/1970;5769;0;0;Arjuna;4;0;Excellent
GD51D7;Trivett;Madison;Etriga;Maruti;Hatchback;Blue;Manual;4;5;Electric;2018;8100;30960;103;09/01/2016;Un Sold;01/01/1970;7199;0;0;Narayan;1;0;Average
I805RO;Knox;New York;Dzire;Maruti;Sedan;Gray;Automatic;5;5;Petrol;2017;7200;30967;100;29/03/2022;Un Sold;01/01/1970;6627;0;0;Arjuna;4;0;Good
5FOTY8;Skipper;Columbus;Hilux;Toyota;Truck;Black;Automatic;4;2;Diesel;2017;7800;30968;200;03/05/2020;Un Sold;01/01/1970;6166;0;0;Aditya;2;0;Good
Y7WNM6;Kamkar;Texas;Kags;Renault;SUV;Black;Manual;7;5;Electric;2022;9200;30970;175;13/03/2021;Sold;28/06/2021;8286;8559;3;Sweta;1;55;Excellent
HDGYJR;Cars24;California;Plato;Prazo;Convertible;Red;Manual;2;2;Hybrid;2021;9800;30972;250;19/10/2022;Un Sold;01/01/1970;7844;0;0;Vihaan;4;0;Excellent
BT1MPB;Carro;Tucson;Hilux;Toyota;Truck;White;Manual;4;2;Electric;2018;9100;30996;200;13/10/2017;Un Sold;01/01/1970;8459;0;0;Aditya;4;0;Excellent
86L49S;APE;Madison;Scorpio;Mahindra;SUV;Gray;Automatic;5;5;Petrol;2018;8100;31002;120;24/11/2021;Un Sold;01/01/1970;7314;0;0;Karan;5;0;Good
92DEOT;Oto;San Jose;Swift;Maruti;Sedan;Red;Manual;5;4;Electric;2019;8500;31002;115;28/06/2023;Sold;18/12/2024;7579;7339;-3;Vishwajeet;1;0;Average
2230ZT;Carmix;Detroit;Etriga;Maruti;Hatchback;Red;Automatic;4;5;Diesel;2016;6900;31017;103;14/10/2024;Un Sold;01/01/1970;5003;0;0;Sai;2;0;Average
T6DP5K;Oto;California;Fortuner;Toyota;SUV;Red;Automatic;8;5;Petrol;2015;8400;31042;200;18/12/2023;Sold;28/03/2023;7532;8828;17;Vishwajeet;2;259;Excellent
PXWVML;Motor;Florida;i20;Hyundai;Hatchback;Blue;Automatic;4;5;Petrol;2021;6300;31064;120;15/11/2018;Un Sold;01/01/1970;4308;0;0;Aarush;2;0;Excellent
QQUIE1;Trivett;Texas;Etriga;Maruti;Hatchback;White;Automatic;4;5;Electric;2018;8100;31067;103;09/09/2023;Sold;02/03/2023;6262;6432;3;Shruthi;3;34;Good
YIESSP;Carousell;Oklahoma;i20;Hyundai;Hatchback;Blue;Manual;4;5;Electric;2021;7800;31068;120;29/01/2024;Un Sold;01/01/1970;6219;0;0;Shilpa;3;0;Poor
SHG6KG;Oto;Utah;Swift;Maruti;Sedan;White;Manual;5;4;Electric;2021;8300;31087;115;27/02/2022;Un Sold;01/01/1970;6722;0;0;Aditya;3;0;Excellent
KL7O5R;Nufor;North Carolina;Seltos;Kia;Hatchback;Black;Automatic;5;5;Hybrid;2021;7300;31088;150;09/10/2021;Un Sold;01/01/1970;5381;0;0;Aarush;4;0;Excellent
6SXRPL;Motor;California;Kags;Renault;SUV;Blue;Manual;7;5;Petrol;2016;8300;31091;175;07/11/2021;Un Sold;01/01/1970;6358;0;0;Aditya;4;0;Excellent
6WF0DA;APE;North Carolina;Hilux;Toyota;Truck;White;Automatic;4;2;Hybrid;2018;8600;31095;200;07/08/2022;Un Sold;01/01/1970;7878;0;0;Aditya;2;0;Poor
33TMIB;Olx;Portland;Yodha;Tata;Truck;Black;Manual;3;2;Diesel;2019;7600;31096;100;16/12/2021;Un Sold;01/01/1970;5803;0;0;Anushka;5;0;Excellent
KY2RKP;Carmudi;Portland;Hilux;Toyota;Truck;Red;Automatic;4;2;Petrol;2024;7000;31098;200;16/11/2022;Un Sold;01/01/1970;5557;0;0;Rithvik;5;0;Excellent
MRRHLJ;Knox;Chicago;Plato;Prazo;Convertible;Black;Automatic;2;2;Petrol;2021;8800;31125;250;07/03/2020;Un Sold;01/01/1970;6953;0;0;Aditya;3;0;Excellent
9ZOEGB;Marchi;Detroit;Swift;Maruti;Sedan;Red;Manual;5;4;Electric;2022;8200;31136;115;10/12/2015;Un Sold;01/01/1970;6940;0;0;Pavan;1;0;Poor
